season,team,playoff_series_count,playoff_series_wins,playoff_series_losses,playoff_round_score,playoff_path_difficulty,playoff_opponent_srs_avg,playoff_opponent_net_rating_avg,playoff_opponent_win_pct_avg,playoff_opponent_power_avg,playoff_opponent_strength_score,playoff_champion,playoff_finals,playoff_upset_wins
1987,SEA,3,2,1,3,62.67059547922943,4.82,5.433333333333334,0.6585365853658537,62.33920300717998,72.04934754714425,0,0,0
1987,UTA,1,0,1,1,0.0,-2.54,-2.3,0.5121951219512195,45.717526604037786,0.0,0,0,0
1987,WSB,1,0,1,1,23.408452086647948,3.51,3.4,0.6341463414634146,59.097517869047664,37.75556788169024,0,0,0
1988,ATL,2,1,1,2,37.99864192156622,3.68,3.3,0.6036585365853658,58.1090023496711,46.772003099300356,0,0,0
1988,BOS,3,2,1,3,50.47632537642253,3.2066666666666666,2.8000000000000003,0.5772357723577236,57.20862972681409,52.38116996197182,0,0,0
1988,CHI,2,1,1,2,36.36531861951842,3.37,3.0,0.5853658536585367,57.779993529305386,44.137610676642616,0,0,0
1988,CLE,1,0,1,1,23.405672063790234,3.76,3.5,0.6097560975609756,58.946849058326784,37.751083973855216,0,0,0
1988,DAL,3,2,1,3,54.07268462535329,2.983333333333333,3.6666666666666665,0.6585365853658537,58.919108837833754,58.18174939573111,0,0,1
1988,DEN,2,1,1,2,34.22679734554576,2.44,3.3,0.5914634146341464,56.93286170363645,40.68838281539639,0,0,0
1988,DET,4,3,1,4,70.5418658097233,3.6399999999999997,3.65,0.6310975609756098,58.96203035122542,70.22881582213437,0,1,1
1988,HOU,1,0,1,1,25.669222835674756,3.59,4.5,0.6463414634146342,59.84784557973927,41.401972315604446,0,0,0
1988,LAL,4,4,0,4,71.5491597669722,1.7475,2.2,0.5640243902439024,55.04065389676276,54.11154801124546,1,1,0
1988,MIL,1,0,1,1,24.106931665996772,4.02,3.7,0.6097560975609756,59.013310204314664,38.88214784838189,0,0,0
1988,NYK,1,0,1,1,35.72104506667202,6.15,6.0,0.6951219512195121,63.89888904115128,57.61458881721293,0,0,0
1988,POR,1,0,1,1,21.26253516181993,2.96,3.7,0.573170731707317,58.31253998327681,34.29441155132247,0,0,0
1988,SAS,1,0,1,1,34.169703592565995,4.81,5.8,0.7560975609756098,63.70319526129872,55.112425149299995,0,0,0
1988,SEA,1,0,1,1,24.194908749901142,3.32,3.8,0.6585365853658537,59.36461541261535,39.02404637080829,0,0,0
1988,UTA,2,1,1,2,45.520832698560866,4.199999999999999,5.1,0.7012195121951219,61.754619335272345,58.90456886864656,0,0,1
1988,WSB,1,0,1,1,32.109915029259184,5.46,5.2,0.6585365853658537,62.72857947935413,51.7901855310632,0,0,0
1989,ATL,1,0,1,1,23.381866248659033,4.11,3.7,0.5975609756097561,58.23192535734165,37.71268749783715,0,0,0
1989,BOS,1,0,1,1,37.60554603256827,6.24,6.1,0.7682926829268293,64.45038012811584,60.654106504142376,0,0,0
1989,CHI,3,2,1,3,65.60132337661263,5.936666666666667,5.8,0.6991869918699187,62.98452368670701,76.77632802679456,0,0,2
1989,CLE,1,0,1,1,13.731537846978362,2.13,1.4,0.573170731707317,54.23863457573941,22.147641688674778,0,0,0
1989,DEN,1,0,1,1,38.573459697875855,6.84,7.4,0.6707317073170732,64.48122643281124,62.21525757721912,0,0,0
1989,DET,4,4,0,4,77.75532971748319,3.4699999999999998,3.35,0.5945121951219512,57.17334445856739,64.12149954432772,1,1,1
1989,GSW,2,1,1,2,48.876431770633296,5.425,6.25,0.6463414634146342,62.52897217199377,64.31682543650531,0,0,1
1989,HOU,1,0,1,1,17.09622190225353,2.44,2.9,0.573170731707317,55.5251620262806,27.57455145524763,0,0,0
1989,LAL,4,3,1,4,72.49458864005706,4.109999999999999,4.45,0.6219512195121951,59.098824823487064,73.37836877428559,0,1,0
1989,MIL,2,1,1,2,49.32540164365139,5.75,5.55,0.7012195121951219,62.48345307868141,65.04097039298611,0,0,1
1989,NYK,2,1,1,2,27.257457278741324,1.9049999999999998,1.45,0.5670731707317074,53.65138272694345,29.447511739905362,0,0,0
1989,PHI,1,0,1,1,22.904234570803997,3.62,3.6,0.6341463414634146,58.04100948056001,36.94231382387741,0,0,0
1989,PHO,3,2,1,3,47.31111189161029,2.2333333333333334,2.766666666666666,0.5853658536585366,55.698355059226344,47.27598692195208,0,0,0
1989,POR,1,0,1,1,37.47205496499199,6.38,7.1,0.6951219512195121,64.00801980142641,60.438798330632245,0,0,0
1989,SEA,2,1,1,2,38.783722517573864,3.3,4.0,0.6219512195121951,58.29725096351294,48.03826212511914,0,0,0
1989,UTA,1,0,1,1,3.1059586507151646,-0.59,-0.3,0.524390243902439,50.08693385302368,5.009610726959943,0,0,0
1990,BOS,1,0,1,1,10.176756253466863,0.78,1.4,0.5487804878048781,53.0209264463354,16.414122989462683,0,0,0
1990,CHI,3,2,1,3,52.90100120244506,2.86,3.5666666666666664,0.6341463414634146,58.0358292190161,56.291937423298485,0,0,0
1990,CLE,1,0,1,1,27.934313643606696,4.23,5.1,0.6463414634146342,60.488540891804526,45.05534458646241,0,0,0
1990,DAL,1,0,1,1,37.5820419158935,6.48,6.1,0.7195121951219512,64.87372147524607,60.6161966385379,0,0,0
1990,DEN,1,0,1,1,24.829348296962277,3.58,3.5,0.6829268292682927,59.5920717555137,40.04733596284238,0,0,0
1990,DET,4,4,0,4,75.15800747713135,2.455,2.7249999999999996,0.6128048780487805,56.4346298263918,59.9322701244054,1,1,0
1990,HOU,1,0,1,1,40.88424051942585,6.74,7.0,0.7682926829268293,66.11007645720485,65.9423234184288,0,0,0
1990,IND,1,0,1,1,35.78953494688946,5.41,6.4,0.7195121951219512,64.33472738306672,57.72505636595074,0,0,0
1990,LAL,2,1,1,2,41.14240811966948,4.4,4.15,0.5792682926829269,59.51161201868243,51.84259374140239,0,0,0
1990,MIL,1,0,1,1,21.52899642673127,2.74,3.3,0.6707317073170732,57.79266644425758,34.72418778505043,0,0,0
1990,NYK,2,1,1,2,45.37434954585756,4.32,5.25,0.6768292682926829,61.49059514486141,58.6683057191251,0,0,1
1990,PHI,2,1,1,2,27.040741813951463,1.06,1.5,0.5914634146341464,53.87085046797402,29.09797066766365,0,0,0
1990,PHO,3,2,1,3,68.05298502717642,6.013333333333333,6.0,0.7195121951219513,64.19144043475035,80.73062101157488,0,0,2
1990,POR,4,3,1,4,73.85013323129316,4.125,4.2,0.6585365853658537,60.225768291105226,75.56473101821477,0,1,1
1990,SAS,2,1,1,2,40.342290348607605,4.0200000000000005,3.6999999999999997,0.6219512195121951,59.19393557622155,50.55208120743162,0,0,0
1990,UTA,1,0,1,1,38.71021071327791,7.09,6.9,0.6585365853658537,65.08855845389957,62.4358237310934,0,0,0
1991,ATL,1,0,1,1,21.752734091486698,3.08,3.6,0.6097560975609756,58.13308378157121,35.085054986268865,0,0,0
1991,BOS,2,1,1,2,26.92264763950703,1.355,1.6,0.5548780487804879,53.7106765553362,28.907496192753275,0,0,0
1991,CHI,4,4,0,4,73.7700428996234,2.2475,2.575,0.5823170731707317,55.95062430785236,57.69361758003777,1,1,0
1991,DET,3,2,1,3,62.631291002930055,4.836666666666667,5.366666666666667,0.6504065040650406,61.43703886539094,71.98595323053235,0,0,1
1991,GSW,2,1,1,2,49.87826444807097,5.515000000000001,5.8,0.6890243902439024,63.28892658147065,65.93268459366286,0,0,1
1991,HOU,1,0,1,1,39.613093533138894,6.73,7.1,0.7073170731707317,65.62881295908173,63.89208634377241,0,0,0
1991,IND,1,0,1,1,32.96245983400048,5.22,5.9,0.6829268292682927,62.7540118027639,53.16525779677496,0,0,0
1991,LAL,4,3,1,4,81.68090735477011,5.5075,5.75,0.6707317073170732,62.78477606424044,88.19501186253245,0,1,1
1991,MIL,1,0,1,1,4.006552996568388,-0.39,-0.2,0.5365853658536586,50.40790905998076,6.462182252529658,0,0,0
1991,NYK,1,0,1,1,49.314635592351465,8.57,9.4,0.7439024390243902,69.7142146824674,79.53973482637333,0,0,0
1991,PHI,2,1,1,2,49.74340331495941,5.45,5.95,0.6646341463414633,62.80017093366132,65.7151666370313,0,0,1
1991,PHO,1,0,1,1,23.079923253156657,3.18,3.5,0.6585365853658537,58.737325822882774,37.22568266638171,0,0,0
1991,POR,3,2,1,3,55.44574360452857,3.74,3.9333333333333336,0.6219512195121951,58.971490003655965,60.39636065246544,0,0,0
1991,SAS,1,0,1,1,12.15013057899664,1.72,1.6,0.5365853658536586,53.54560301828172,19.59698480483329,0,0,0
1991,SEA,1,0,1,1,48.08987010681931,8.47,8.5,0.7682926829268293,69.26181780604487,77.56430662390211,0,0,0
1991,UTA,2,1,1,2,58.96621732369674,7.48,7.5,0.7195121951219512,66.76305358345815,80.59067310273667,0,0,1
1992,BOS,2,1,1,2,37.99050303003291,3.5949999999999998,3.75,0.5914634146341463,58.04290406153021,46.7588758548918,0,0,0
1992,CHI,4,4,0,4,79.23586471359945,3.0025000000000004,3.2,0.6189024390243902,57.758799718383266,66.50945921548299,1,1,0
1992,CLE,3,2,1,3,58.53144633272731,3.9800000000000004,4.366666666666666,0.6422764227642276,59.98772554884396,65.37330053665696,0,0,0
1992,DET,1,0,1,1,24.737414381674213,3.67,4.1,0.6219512195121951,59.61246028750379,39.89905545431325,0,0,0
1992,GSW,1,0,1,1,14.27622254924361,1.86,1.9,0.573170731707317,54.678359354607345,23.026165402005823,0,0,0
1992,IND,1,0,1,1,23.161041335287138,3.41,3.8,0.6219512195121951,58.6691597716223,37.35651828272119,0,0,0
1992,LAC,1,0,1,1,35.460938581131195,5.7,6.6,0.6707317073170732,64.04119772479753,57.19506222763096,0,0,0
1992,LAL,1,0,1,1,40.369640448059656,6.94,7.2,0.6951219512195121,66.20828776204979,65.11232330332203,0,0,0
1992,MIA,1,0,1,1,57.04823167818967,10.07,11.0,0.8170731707317073,73.91958396109166,92.01327690030593,0,0,0
1992,NJN,1,0,1,1,33.17948754905637,5.34,5.7,0.6951219512195121,62.83810162760557,53.515302498478015,0,0,0
1992,NYK,2,1,1,2,53.67958572892333,6.065,6.6,0.7012195121951219,64.88338593424038,72.06384794987633,0,0,0
1992,PHO,2,1,1,2,46.27153133940957,4.875,5.3,0.6341463414634145,61.90251700275677,60.11537312807995,0,0,0
1992,POR,4,3,1,4,80.73819243964913,5.125,5.575,0.6646341463414634,62.432342366195456,86.67450393491795,0,1,0
1992,SAS,1,0,1,1,33.29902306926299,5.68,5.9,0.6463414634146342,62.97250826593529,53.70810172461772,0,0,0
1992,SEA,2,1,1,2,45.85585779833814,4.735,5.15,0.6707317073170732,61.56412730765818,59.444931932803456,0,0,1
1992,UTA,3,2,1,3,52.88341263939522,3.3000000000000003,3.4,0.605691056910569,58.1732845561946,56.2635687732181,0,0,0
1993,ATL,1,0,1,1,37.5853784555423,6.19,6.8,0.6951219512195121,64.8937707608909,60.621578154100476,0,0,0
1993,BOS,1,0,1,1,4.814671228231883,-0.02,-0.2,0.5365853658536586,50.670817992110855,7.765598755212714,0,0,0
1993,CHH,2,1,1,2,39.82007272022222,3.4,3.6500000000000004,0.6585365853658536,59.140291284324604,49.709794710035844,0,0,1
1993,CHI,4,4,0,4,87.38059343795564,4.4425,4.7,0.6676829268292683,61.065992925546,79.64611844831556,1,1,0
1993,CLE,2,1,1,2,39.90512453847546,3.6950000000000003,4.05,0.6097560975609756,59.02291531935194,49.846975062057204,0,0,0
1993,HOU,2,1,1,2,38.463159436792864,3.495,3.85,0.5853658536585367,58.31567456251153,47.521224898053006,0,0,0
1993,IND,1,0,1,1,37.290715294975875,5.87,6.4,0.7317073170731707,65.01469513522191,60.146314991896574,0,0,0
1993,LAC,1,0,1,1,26.11546800261847,3.57,4.4,0.6707317073170732,60.09377482384722,42.1217225848685,0,0,0
1993,LAL,1,0,1,1,39.027117206365965,6.27,6.6,0.7560975609756098,65.58163566211083,62.94696323607414,0,0,0
1993,NJN,1,0,1,1,36.639481426867924,6.3,6.7,0.6585365853658537,64.40016689704557,59.09593778527085,0,0,0
1993,NYK,3,2,1,3,48.538318818362114,2.646666666666667,2.8000000000000003,0.5772357723577236,56.378333832625366,49.25535293284212,0,0,0
1993,PHO,4,3,1,4,70.3544248574934,3.465,3.925,0.6097560975609756,58.66401732755525,69.9264917056345,0,1,0
1993,POR,1,0,1,1,17.71890908552228,2.21,2.8,0.5975609756097561,56.35719334540872,28.57888562181013,0,0,0
1993,SAS,2,1,1,2,45.833914512433445,4.595,4.85,0.6890243902439024,61.61623414474417,59.409539536182976,0,0,1
1993,SEA,3,2,1,3,58.05432450282209,3.8599999999999994,4.3999999999999995,0.6666666666666666,60.235816173106365,64.60374919810015,0,0,0
1993,UTA,1,0,1,1,39.2390166127766,6.66,7.4,0.6707317073170732,65.5790784164045,63.28873647222033,0,0,0
1994,ATL,2,1,1,2,32.89638404304458,2.83,3.2,0.5426829268292683,56.06874419742816,38.54255490813641,0,0,0
1994,CHI,2,1,1,2,46.61321019060118,5.0600000000000005,5.9,0.6341463414634145,61.27517309359572,60.66646804935674,0,0,0
1994,CLE,1,0,1,1,21.830192593488587,2.87,3.4,0.6707317073170732,57.76866294404352,35.20998805401385,0,0,0
1994,DEN,2,1,1,2,53.04594686046364,6.39,7.05,0.7073170731707317,64.28584322127645,71.04184977494135,0,0,1
1994,GSW,1,0,1,1,29.255592664566247,4.68,4.9,0.6829268292682927,60.807669684776755,47.18643978155846,0,0,0
1994,HOU,4,4,0,4,85.56349240214507,4.465,4.875,0.649390243902439,60.12425520562344,76.71531032604045,1,1,0
1994,IND,3,2,1,3,62.675685177762375,5.033333333333334,5.7,0.6666666666666666,61.48667669581079,72.05755673832641,0,0,2
1994,MIA,1,0,1,1,31.219163741154812,4.94,5.5,0.6951219512195121,61.56844620337267,50.35348990508841,0,0,0
1994,NJN,1,0,1,1,38.518437916795655,6.48,7.5,0.6951219512195121,64.49224526277604,62.12651276902525,0,0,0
1994,NYK,4,3,1,4,66.52242424324396,3.1075,3.45,0.625,57.46241785893621,63.74584555361928,0,1,0
1994,ORL,1,0,1,1,20.576730834731624,3.26,3.6,0.573170731707317,57.10942744129834,33.188275539889716,0,0,0
1994,PHO,2,1,1,2,36.5827319952737,2.975,3.15,0.6585365853658536,57.51497348625218,44.48827741173177,0,0,0
1994,POR,1,0,1,1,27.89007313988031,4.19,4.5,0.7073170731707317,60.21958104620921,44.983988935290824,0,0,0
1994,SAS,1,0,1,1,26.145688825002544,4.1,4.5,0.6463414634146342,59.472223356725806,42.1704658467783,0,0,0
1994,SEA,1,0,1,1,11.15277031123315,1.54,1.6,0.5121951219512195,53.161594813488584,17.98833921166637,0,0,0
1994,UTA,3,2,1,3,53.406121713089135,3.5933333333333337,3.966666666666667,0.6300813008130081,58.35993439056699,57.10664792433732,0,0,1
1995,ATL,1,0,1,1,23.75534468893197,3.35,4.0,0.6341463414634146,58.9718760729643,38.31507207892253,0,0,0
1995,BOS,1,0,1,1,38.78754285300015,6.44,7.3,0.6951219512195121,65.14926847646923,62.560552988709915,0,0,0
1995,CHH,1,0,1,1,26.782452608911374,4.32,5.2,0.573170731707317,60.185297521445456,43.19750420792157,0,0,0
1995,CHI,2,1,1,2,45.837407490210126,4.655,5.4,0.6524390243902438,61.443407861225495,59.41517337130665,0,0,0
1995,CLE,1,0,1,1,22.426902451349886,2.78,3.4,0.6707317073170732,58.6231677040791,36.17242330862885,0,0,0
1995,DEN,1,0,1,1,37.4724546634928,5.9,6.3,0.7560975609756098,64.86347148435092,60.43944300563355,0,0,0
1995,HOU,4,4,0,4,95.65659527788183,5.99,6.574999999999999,0.725609756097561,64.5781813103712,92.99450851271264,1,1,4
1995,IND,3,2,1,3,55.03014117762276,3.426666666666667,4.033333333333333,0.6260162601626016,58.958934854078414,59.72603415745606,0,0,1
1995,LAL,2,1,1,2,56.94542397172295,6.905,7.4,0.725609756097561,66.24916143068329,77.33132898664992,0,0,1
1995,NYK,2,1,1,2,30.896597552229085,1.9500000000000002,2.35,0.5792682926829269,55.62132507435457,35.317092826175944,0,0,0
1995,ORL,4,3,1,4,59.66733467516978,2.0175,2.375,0.5518292682926829,55.14291792108918,52.6892494760803,0,1,1
1995,PHO,2,1,1,2,33.76867768721717,3.0599999999999996,3.15,0.5548780487804879,56.81449647307274,39.949480140672854,0,0,0
1995,POR,1,0,1,1,27.037742290319066,3.86,4.1,0.7195121951219512,60.15648069649663,43.60926175857914,0,0,0
1995,SAS,3,2,1,3,38.91183028442487,1.0899999999999999,0.9666666666666667,0.5528455284552846,52.97445278599172,33.72875852326593,0,0,0
1995,SEA,1,0,1,1,5.96341117303028,-0.01,-0.3,0.5853658536585366,51.23208857472346,9.618405117790774,0,0,0
1995,UTA,1,0,1,1,16.25078309550702,2.32,2.3,0.573170731707317,55.58267983837029,26.210940476624227,0,0,0
1996,ATL,2,1,1,2,43.66877772171987,4.255,4.8,0.6829268292682926,60.25163514415024,55.91738342212882,0,0,1
1996,CHI,4,4,0,4,84.96480357742155,4.125,4.55,0.649390243902439,59.74169124789739,75.7496831893896,1,1,0
1996,CLE,1,0,1,1,16.364469034187174,2.24,2.5,0.573170731707317,55.58703225707825,26.394304893850283,0,0,0
1996,DET,1,0,1,1,34.17486797955641,5.4,6.0,0.7317073170731707,62.80717900343883,55.12075480573614,0,0,0
1996,HOU,2,1,1,2,52.03636001088004,5.805,6.5,0.7134146341463414,63.51465013718181,69.4134838885162,0,0,1
1996,IND,1,0,1,1,11.501093311448745,1.29,1.4,0.5609756097560976,53.405236621128815,18.550150502336685,0,0,0
1996,LAL,1,0,1,1,13.908929436863797,1.63,1.9,0.5853658536585366,54.44956111883664,22.43375715623193,0,0,0
1996,MIA,1,0,1,1,60.14222774230772,11.8,13.4,0.8780487804878049,76.39315334739102,97.00359313275439,0,0,0
1996,NYK,2,1,1,2,56.367995449989735,7.1450000000000005,8.3,0.725609756097561,66.25986951466551,76.39999266127377,0,0,1
1996,ORL,3,2,1,3,62.09649256525978,5.180000000000001,5.866666666666667,0.6666666666666666,61.84332895968881,71.12337510525771,0,0,0
1996,PHO,1,0,1,1,36.71825498793429,5.98,6.7,0.7195121951219512,63.9645413571572,59.22299191602304,0,0,0
1996,POR,1,0,1,1,36.81100547817885,6.25,7.2,0.6707317073170732,63.78611820818983,59.37258948093363,0,0,0
1996,SAC,1,0,1,1,44.50296062768017,7.4,8.2,0.7804878048780488,67.24172366319401,71.77896875432285,0,0,0
1996,SAS,2,1,1,2,36.92976768615763,3.265,3.75,0.5853658536585367,57.267478883640045,45.048012397028444,0,0,0
1996,SEA,4,3,1,4,74.71290120695997,4.265000000000001,4.9,0.6524390243902439,60.02997555426736,76.95629226929029,0,1,0
1996,UTA,3,2,1,3,64.48840641694323,5.196666666666666,5.8,0.6788617886178862,62.102470378751526,74.98130067248908,0,0,0
1997,ATL,2,1,1,2,61.43330933918037,8.075,9.1,0.75,67.2103818178506,84.56985377287157,0,0,0
1997,CHH,1,0,1,1,23.04949939875902,3.31,3.4,0.6951219512195121,57.936912730291475,37.17661193348229,0,0,0
1997,CHI,4,4,0,4,91.22952461757265,5.205,5.925,0.6859756097560976,61.526604228075826,85.85407196382687,1,1,0
1997,DET,1,0,1,1,33.09321736798327,5.52,6.2,0.6829268292682927,61.95085692209562,53.376157045134306,0,0,0
1997,HOU,3,2,1,3,61.20991912717482,4.353333333333333,5.5,0.6544715447154471,60.19635149787865,69.69341794705616,0,0,0
1997,LAC,1,0,1,1,47.62984525586888,7.97,9.6,0.7804878048780488,67.91656420812862,76.82233105785303,0,0,0
1997,LAL,2,1,1,2,52.06200074858919,5.765,7.1,0.6890243902439024,63.020042498707056,69.45483991707934,0,0,0
1997,MIA,3,2,1,3,60.74250043642553,4.6466666666666665,5.0,0.6951219512195123,60.413771231658835,68.9395168329444,0,0,0
1997,MIN,1,0,1,1,27.023946351597,3.85,4.8,0.6951219512195121,59.647603154969964,43.58701024451129,0,0,0
1997,NYK,2,1,1,2,41.56287123490918,3.8449999999999998,4.1,0.7012195121951219,59.144392692444235,52.520760056305136,0,0,0
1997,ORL,1,0,1,1,34.68740580221614,5.56,6.2,0.7439024390243902,62.61522748502189,55.947428713251846,0,0,0
1997,PHO,1,0,1,1,40.933528837747325,6.91,8.5,0.6951219512195121,65.14297376966182,66.02182070604407,0,0,0
1997,POR,1,0,1,1,25.895454910042712,3.66,4.6,0.6829268292682927,59.18095137844265,41.766862758133406,0,0,0
1997,SEA,2,1,1,2,31.681681717944247,2.0300000000000002,2.75,0.5914634146341463,55.38528006984414,36.583357609587495,0,0,0
1997,UTA,4,3,1,4,73.72700863426448,3.8874999999999997,4.725,0.6646341463414633,59.28282283143919,75.3661429584911,0,1,0
1997,WSB,1,0,1,1,56.404380567051774,10.7,12.0,0.8414634146341463,72.73067662149452,90.97480736621254,0,0,0
1998,ATL,1,0,1,1,16.99960621745985,2.45,2.2,0.6219512195121951,55.4627464313849,27.4187197055804,0,0,0
1998,CHH,2,1,1,2,48.59540421617569,5.545,5.9,0.6829268292682926,61.562387866539886,63.863555187380136,0,0,0
1998,CHI,4,4,0,4,83.69373964731643,4.077500000000001,4.525,0.6524390243902439,58.919722827334766,73.69958007631683,1,1,0
1998,CLE,1,0,1,1,36.517317443961524,6.25,6.9,0.7073170731707317,63.18998976190491,58.89889910316375,0,0,0
1998,HOU,1,0,1,1,37.24717727099433,5.73,7.3,0.7560975609756098,63.548100724424664,60.0760923725715,0,0,0
1998,IND,3,2,1,3,56.86783755924032,4.346666666666667,4.533333333333334,0.6178861788617885,58.88146119406884,62.69006057941987,0,0,0
1998,LAL,3,2,1,3,61.045486697618294,4.296666666666667,5.633333333333333,0.6869918699186992,60.38214730575384,69.42820435099725,0,0,0
1998,MIA,1,0,1,1,16.207560320258498,2.74,2.7,0.524390243902439,55.11046372512257,26.14122632299758,0,0,0
1998,MIN,1,0,1,1,39.624006396312616,6.33,8.0,0.7439024390243902,64.4762593603545,63.909687735988086,0,0,0
1998,NJN,1,0,1,1,41.88060593245845,7.24,7.9,0.7560975609756098,65.34903038396251,67.54936440719105,0,0,0
1998,NYK,2,1,1,2,49.35953529824145,5.67,6.25,0.6890243902439024,62.01297663561402,65.09602467458298,0,0,1
1998,PHO,1,0,1,1,24.693630315823164,3.3,4.4,0.6829268292682927,58.716756176666024,39.82843599326317,0,0,0
1998,POR,1,0,1,1,41.22487735273994,6.88,8.2,0.7439024390243902,65.05701437208798,66.49173766570958,0,0,0
1998,SAS,2,1,1,2,49.199730176464406,5.085000000000001,6.449999999999999,0.7195121951219512,62.012652500425375,64.8382744781684,0,0,1
1998,SEA,2,1,1,2,40.32031239802038,3.525,4.449999999999999,0.6463414634146342,58.343324153894386,50.51663290003287,0,0,0
1998,UTA,4,3,1,4,74.78750842232256,4.0475,4.9,0.6707317073170732,59.45219511344774,77.07662648761703,0,1,1
1999,ATL,2,1,1,2,31.559855782719588,2.71,2.5,0.56,56.066134267968295,36.386864165676755,0,0,0
1999,DET,1,0,1,1,20.94704993435938,2.82,3.4,0.62,57.759467512759365,33.78556441025707,0,0,0
1999,HOU,1,0,1,1,20.647731138340877,2.68,3.3,0.62,57.80382644383263,33.30279215861432,0,0,0
1999,IND,3,2,1,3,42.4492737208611,1.89,1.7666666666666666,0.5533333333333333,54.5217685271955,39.43431245300178,0,0,0
1999,LAL,2,1,1,2,47.14046296540901,4.255,5.75,0.6799999999999999,62.21664258787356,61.51687575065969,0,0,0
1999,MIA,1,0,1,1,10.914057619232558,1.45,1.1,0.54,53.22512547781706,17.603318740697674,0,0,0
1999,MIL,1,0,1,1,26.562832137168222,3.86,4.3,0.66,60.41594417200696,42.843277640593904,0,0,0
1999,MIN,1,0,1,1,45.60018261323763,7.12,9.0,0.74,68.66640681615124,73.54868163425424,0,0,0
1999,NYK,4,3,1,4,78.58207505926384,4.7275,5.625,0.67,62.41272369834836,83.19689525687716,0,1,3
1999,ORL,1,0,1,1,16.510246798658162,2.56,2.3,0.56,55.68619013663082,26.629430320416393,0,0,0
1999,PHI,2,1,1,2,39.37047059371061,3.485,3.5999999999999996,0.66,59.26944717818628,48.98462998985582,0,0,1
1999,PHO,1,0,1,1,37.341570160303725,5.67,7.1,0.7,65.05916228738589,60.22833896823181,0,0,0
1999,POR,3,2,1,3,65.78229669738934,4.9366666666666665,6.3,0.6733333333333333,63.29188231614834,77.06822047966024,0,0,1
1999,SAC,1,0,1,1,38.74524900017379,5.54,7.4,0.74,65.78433629177773,62.49233709705451,0,0,0
1999,SAS,4,4,0,4,74.06685067592997,2.4074999999999998,2.9749999999999996,0.59,56.678867262103985,58.17233979988706,1,1,0
1999,UTA,2,1,1,2,35.797590478423785,2.39,3.3499999999999996,0.62,57.42558101627236,43.221920126489984,0,0,0
2000,CHH,1,0,1,1,12.36650921370225,1.02,1.5,0.5975609756097561,54.09656883482748,19.945982602745563,0,0,0
2000,DET,1,0,1,1,21.416784338404792,2.75,3.5,0.6341463414634146,58.03702709574965,34.54320054581418,0,0,0
2000,IND,4,3,1,4,67.11612632082912,2.6675,3.125,0.6341463414634146,57.61377168272885,64.7034295497244,0,1,0
2000,LAL,4,4,0,4,87.35454538052542,4.6975,5.125,0.6463414634146342,61.490564232130055,79.60410545246037,1,1,0
2000,MIA,2,1,1,2,26.354014358273837,1.2149999999999999,1.55,0.5609756097560976,53.84656894136785,27.99034573915135,0,0,0
2000,MIL,1,0,1,1,28.837477238646294,4.15,4.9,0.6829268292682927,61.28721360380289,46.51206006233273,0,0,0
2000,MIN,1,0,1,1,39.3966219668386,6.36,7.1,0.7195121951219512,65.82918078837544,63.542938656191296,0,0,0
2000,NYK,3,2,1,3,48.54784578590306,2.146666666666667,2.733333333333333,0.6219512195121951,56.61871254254217,49.27071900952106,0,0,1
2000,PHI,2,1,1,2,38.88892452606747,3.24,3.9000000000000004,0.6402439024390244,58.945769617527645,48.207942783979796,0,0,1
2000,PHO,2,1,1,2,59.60672119674729,7.165,7.75,0.7317073170731707,67.3187059573784,81.62374386572144,0,0,0
2000,POR,3,2,1,3,65.66568078130717,5.2,5.6000000000000005,0.6991869918699187,63.100198693689926,76.88013029243092,0,0,0
2000,SAC,1,0,1,1,50.84696225851895,8.41,9.1,0.8170731707317073,70.85795970909588,82.01122944922412,0,0,0
2000,SAS,1,0,1,1,31.773013494281685,5.24,5.6,0.6463414634146342,62.41479111233413,51.246795958518845,0,0,0
2000,SEA,1,0,1,1,29.56737699902616,4.52,5.0,0.6707317073170732,61.54492734201942,47.68931774036477,0,0,0
2000,TOR,1,0,1,1,13.560741002765154,1.3,1.6,0.6097560975609756,54.61206180756374,21.87216290768573,0,0,0
2000,UTA,2,1,1,2,40.90440119619906,3.765,4.05,0.6341463414634146,59.48037603435627,51.45871160677268,0,0,0
2001,CHH,2,1,1,2,35.401929311327265,2.435,3.4000000000000004,0.6219512195121951,57.740686731827175,42.58375695375366,0,0,1
2001,DAL,2,1,1,2,54.93902737499073,6.46,6.9,0.6768292682926829,65.67491602829325,74.09520544353343,0,0,1
2001,IND,1,0,1,1,27.612994363817542,3.64,4.7,0.6829268292682927,61.069512003927734,44.53708768357668,0,0,0
2001,LAL,4,4,0,4,92.50975376893496,5.5375,6.0,0.6676829268292683,63.851678399633315,87.91895769183058,1,1,0
2001,MIA,1,0,1,1,14.205946296342962,1.45,2.3,0.5609756097560976,55.01872326719389,22.91281660700478,0,0,0
2001,MIL,3,2,1,3,46.665491261170814,1.8266666666666669,2.6999999999999997,0.5894308943089431,56.115709022873425,46.23466332446906,0,0,0
2001,MIN,1,0,1,1,46.32109459518555,7.92,8.6,0.7073170731707317,69.18622008203367,74.71144289546056,0,0,0
2001,NYK,1,0,1,1,15.364100271947521,1.69,2.5,0.573170731707317,55.42880912154388,24.780806890237937,0,0,0
